systeminfo_identifier,product,feature,featureversion,binaryrating,useragent,updateddate,scaleratingmax,feedbacktext,assetalias
id:7deb363e-ea21-405f-bc62-f39cd9023538,Microsoft Office,Word,1,TRUE,25.54.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G981V Build/SP1A.210812.016),2022-03-01T03:45:00.622Z,,,Android.App
id:dd4cd843-4ce1-4933-99b2-5c5c6977c22e,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G986U Build/SP1A.210812.016),2022-03-04T02:45:32.570Z,,convenience,Android.App
id:91341e90-5f47-4579-9a6a-69fdcbec188b,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-01T03:01:34.224Z,,,Android.App
id:64fcece3-5845-4cb6-b64d-a34fb0a19300,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-01T19:29:44.179Z,,,Android.App
id:2b552588-bbbb-47c3-8bfa-a750c3cde133,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-12T21:31:48.040Z,,,Android.App
id:c1b3bf2e-21b4-4e72-8518-4f946f560c19,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U1 Build/SP1A.210812.016),2022-03-10T00:17:20.362Z,,that was the total in my account,Android.App
id:75bc53dc-cb2a-4e43-b5cb-40af6da52b73,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g play (2021) Build/RZAS31.Q2-146-14-5),2022-03-10T00:59:26.193Z,,,Android.App
id:a2c7808f-cf16-445b-a3c9-357f702fb456,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U Build/SP1A.210812.016),2022-03-10T00:24:59.506Z,,,Android.App
id:e957bfa1-dce3-404f-9fcb-c356bdf5ed00,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G781U1 Build/SP1A.210812.016),2022-03-14T01:58:43.987Z,,,Android.App
id:b9e1b241-e6be-4041-83d7-f269dd103452,Microsoft Office,Paint,1,TRUE,QuickBooks/21129 CFNetwork/1327.0.4 Darwin/21.2.0,2022-03-07T23:04:57.607Z,,qa testing internal to microsoft,iOS.App
id:845140e7-6124-4ce3-b6b5-f914bae37bc9,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-01T19:43:04.648Z,,,Android.App
id:7808c8f9-24e1-4f81-8aa0-a4fba8274171,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T23:35:13.386Z,,,Android.App
id:c5d0179f-d2e8-4cd4-9ab0-81ba19bf1caf,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-08T23:36:50.568Z,,,Android.App
id:70b56ca4-8f03-40a9-bf7d-1b214d51dc1c,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g power (2021) Build/RZBS31.Q2-143-27-7),2022-03-12T21:09:28.223Z,,,Android.App
id:9a6e59cf-2392-4be0-b9a8-5baca942a1a3,Microsoft Office,Powerpoint,1,TRUE,25.55.1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-07T23:25:07.927Z,,,Android.App
id:59606572-6620-4328-b465-9979e65354f6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G988U Build/SP1A.210812.016),2022-03-07T23:11:19.506Z,,,Android.App
id:f6f05745-6b29-4643-83c8-afd487109e40,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A326U Build/RP1A.200720.012),2022-02-25T14:13:49.277Z,,,Android.App
id:608f4f7b-0e21-4d27-98ac-4281bced9365,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; KYOCERA-E6920 Build/6.206AT.0139.a),2022-03-01T19:18:20.546Z,,,Android.App
id:33370dff-4ef9-46d6-ad9f-4e85b4e4d12a,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola one 5G UW Build/RPNS31.Q1-51-30-9-10),2022-03-07T23:35:11.492Z,,,Android.App
id:b7077826-43fd-4612-b573-ddf72e681aeb,Microsoft Office,Excel,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F916U Build/SP1A.210812.016),2022-03-04T02:36:24.722Z,,,Android.App
id:91aff662-095d-4e8d-a33c-0537f88d563a,Microsoft Office,Paint,1,TRUE,25.55.1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-07T23:25:02.453Z,,,Android.App
id:59642898-5bc7-4f17-a34b-f61a17352a8a,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; BE2028 Build/RKQ1.201217.002),2022-03-01T03:33:44.344Z,,,Android.App
id:462488d5-3e12-4a4a-abe1-784177044f1b,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F711U Build/SP1A.210812.016),2022-03-01T03:45:00.527Z,,,Android.App
id:7fc87207-b645-4289-9661-db5e214ac4a8,Microsoft Office,Word,1,FALSE,25.54.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F711U Build/SP1A.210812.016),2022-03-01T03:39:14.576Z,,wrong totals,Android.App
id:22828fc1-28c7-4a7f-873f-93b62a2e9ea7,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-08T23:24:36.244Z,,,Android.App
id:20961c91-8ad1-4d6e-b3c6-f30d8fe7d175,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U Build/SP1A.210812.016),2022-03-08T23:50:17.001Z,,,Android.App
id:11743c3a-1dd2-43ca-9b1d-764ded0cd409,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-04T02:03:15.605Z,,,Android.App
id:fdabbf2c-97b0-4498-9bfd-07212a3a4c39,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; HD1907 Build/RKQ1.201022.002),2022-03-04T02:27:58.942Z,,,Android.App
id:ea44bc99-521d-4c3b-a536-07717fd3fa25,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U1 Build/SP1A.210812.016),2022-03-01T03:07:41.227Z,,,Android.App
id:91aff662-095d-4e8d-a33c-0537f88d563a,Microsoft Office,Paint,1,TRUE,25.54.29/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T02:31:36.170Z,,,Android.App
id:91aff662-095d-4e8d-a33c-0537f88d563a,Microsoft Office,Paint,1,TRUE,25.54.29/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T02:27:56.920Z,,,Android.App
id:6f801bad-79fb-4901-8311-99dfcb0608b1,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-14T22:14:30.199Z,,,Android.App
id:766cde1e-d5d2-4c2c-a31a-027629092d72,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G986U Build/SP1A.210812.016),2022-03-14T22:13:09.130Z,,,Android.App
id:8fa176de-88a0-40fb-a115-4d48d16b1eb9,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 4 Build/SQ1A.220205.002),2022-03-14T22:39:05.828Z,,,Android.App
id:1a92c345-06e9-45f8-ad7f-d6f8fffd90fe,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G981U Build/SP1A.210812.016),2022-03-10T00:21:32.795Z,,,Android.App
id:759b5360-e2cf-4829-9b6c-b2099d2270f5,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-12T21:07:01.042Z,,,Android.App
id:d6386b1f-2c60-4da8-b489-94f31f4b423f,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U1 Build/SP1A.210812.016),2022-03-01T19:21:08.206Z,,,Android.App
id:08629c8d-6fb5-495f-9ae8-3fe986c415ba,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SD1A.210817.036),2022-03-07T23:46:50.468Z,,,Android.App
id:f011285b-0c62-46b9-bf85-16c956c09474,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G975U Build/SP1A.210812.016),2022-03-10T21:12:57.608Z,,,Android.App
id:d9f7ee52-a284-4ad1-8c5c-5cfa518e344e,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011),2022-03-14T22:19:21.860Z,,,Android.App
id:caaca79c-4a4e-485a-bce2-b088a430d4ce,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F926U1 Build/SP1A.210812.016),2022-03-01T03:18:47.342Z,,,Android.App
id:e0fd80ac-b4f7-4998-87ac-875567ed5b14,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5 Build/SQ1A.220205.002),2022-03-07T23:51:57.649Z,,,Android.App
id:a78004cd-5914-4341-9e4e-9dd732387c0d,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G981U1 Build/SP1A.210812.016),2022-02-25T14:34:39.140Z,,,Android.App
id:10118c05-a449-4929-92f1-ea884a5923e2,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-10T01:55:20.106Z,,,Android.App
id:dce94fde-830c-4b7d-b7dd-16a90c2e814e,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 3 Build/SP1A.210812.016.C1),2022-03-07T23:37:14.963Z,,,Android.App
id:96991913-f2c0-4199-a50f-9a10bb79ffdd,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; Surface Duo Build/2021.1019.24),2022-03-01T19:57:41.377Z,,,Android.App
id:bce09290-d43e-40c3-89aa-7115a8ac3393,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-09T02:23:53.256Z,,,Android.App
id:cf1387c8-26a8-43ca-ac8b-f47552f3102d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G986U Build/SP1A.210812.016),2022-03-04T02:29:04.864Z,,,Android.App
id:9c35c2af-cad0-4f62-9927-7feb81551224,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-07T23:40:17.504Z,,,Android.App
id:e9715126-7fcb-4a38-9fd4-fad86c3bae6c,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; IN2019 Build/RP1A.201005.001),2022-03-01T19:38:24.898Z,,,Android.App
id:6e86891b-32df-4211-83ab-2ff4569c1262,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-14T22:12:41.471Z,,,Android.App
id:56354d29-3a9b-4576-909f-98ad48380793,Microsoft Office,Word,1,TRUE,25.56.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G996U Build/SP1A.210812.016),2022-03-14T22:59:40.231Z,,it was so easy to use,Android.App
id:103b767e-4928-47e5-a393-a6bfd38ba8a3,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A326U Build/RP1A.200720.012),2022-03-04T21:16:05.084Z,,,Android.App
id:2518edf3-e6ee-4be8-8b40-f0b81e26089d,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; CPH1931 Build/QKQ1.200209.002),2022-03-11T21:20:35.052Z,,,Android.App
id:a50ffffb-7999-45ef-883b-90c697f794cd,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N986U Build/SP1A.210812.016),2022-03-04T02:40:32.254Z,,,Android.App
id:4ef8bf0e-2196-4c29-b03a-dbba8fb98745,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-10T21:43:22.108Z,,,Android.App
id:2ade0c4b-f857-4428-bab5-b9db6bd68eb7,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-07T23:27:23.188Z,,,Android.App
id:930890ac-5513-4d50-b288-f6b3d52ed135,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-07T23:00:43.709Z,,,Android.App
id:3261d942-6f1b-4bbd-94f5-0f8a60648e41,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-08T01:49:01.794Z,,,Android.App
id:c4ef5906-48b4-4524-b782-44bda044f865,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N981U Build/SP1A.210812.016),2022-03-09T02:48:20.551Z,,,Android.App
id:46101ac1-7304-4df0-ae8a-3a0093f4ea31,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-09T02:15:26.266Z,,,Android.App
id:7943d7db-095b-4da3-b1b9-9d5b763e5b4a,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-11T21:10:38.608Z,,,Android.App
id:263f6fb8-112b-425c-b483-23d967303d83,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g power Build/RPMS31.Q1-54-13.3-8),2022-03-08T01:31:48.775Z,,,Android.App
id:0ce4b7f1-d88a-475e-822d-689ef4dd3b3d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-G950U Build/PPR1.180610.011),2022-03-08T01:10:03.937Z,,,Android.App
id:d9e7baac-7926-45ca-bccd-4235e5d8cf3a,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N986U Build/SP1A.210812.016),2022-03-10T01:56:05.172Z,,,Android.App
id:b08b4dc2-3291-4c44-a2e0-d3f852942273,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U1 Build/SP1A.210812.016),2022-03-08T01:40:22.321Z,,,Android.App
id:a1429d59-a3ee-441b-993d-614b29851b50,Microsoft Office,Word,1,TRUE,25.55.8/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-10T21:24:12.373Z,,,Android.App
id:10bf58ea-542b-48a9-b5bb-36efdc6b2085,Microsoft Office,Excel,1,TRUE,25.55.14/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-10T01:52:40.338Z,,good,Android.App
id:0ae7b416-eca8-4c9f-a7aa-2b10b2e9cdd4,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U Build/SP1A.210812.016),2022-03-10T01:47:45.998Z,,,Android.App
id:9a7933e4-60fe-4e82-adda-a890b290830f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; KB2005 Build/RP1A.201005.001),2022-03-09T02:19:50.517Z,,,Android.App
id:de55af73-371f-4944-9108-4170a36c640d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-09T02:14:40.104Z,,,Android.App
id:fc5cc773-76d5-46ad-b277-b27a3ccb8a83,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G975U Build/SP1A.210812.016),2022-03-10T21:53:06.159Z,,,Android.App
id:4006e252-98e5-40fe-b095-a7b5a1f026b3,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-10T02:49:49.586Z,,,Android.App
id:b8f9763b-7276-46ff-b0d6-38f0390e7575,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-10T02:45:43.538Z,,,Android.App
id:66502835-3ac1-4b74-bf66-be4c76c397d4,Microsoft Office,Excel,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G973U Build/SP1A.210812.016),2022-03-04T02:34:25.557Z,,,Android.App
id:726ab07b-f004-4c13-b3ec-bb84b78c1abc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; Pixel 3a XL Build/RQ3A.211001.001),2022-03-08T02:19:45.086Z,,,Android.App
id:d9994539-d2b9-45db-a143-d3e378f3aab6,Microsoft Office,Word,1,TRUE,25.55.24/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-14T22:42:48.282Z,,,Android.App
id:1e530625-ab84-46a3-a5fa-41552c5ebac6,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U Build/SP1A.210812.016),2022-03-10T23:29:31.980Z,,,Android.App
id:a6fbf397-7fed-4772-a0d1-ff0a964c27eb,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G781U Build/SP1A.210812.016),2022-03-10T02:42:33.479Z,,,Android.App
id:bb70dcc9-9b09-42d0-b225-e8760912ecad,Microsoft Office,QANDA_COMPLEX_TRANSACTIONS,1,TRUE,25.54.30-2/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T21:40:51.658Z,,test,Android.App
id:960601f6-6a57-455b-bd38-1cc08cb6fdce,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; moto z4 Build/QDF30.130-42-5-17),2022-03-04T21:37:32.984Z,,,Android.App
id:cff3dd0e-62b6-4ede-b25d-59cc9c7916d1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-08T01:48:28.611Z,,,Android.App
id:a881dd03-5861-4e62-93bb-46013fd673b1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G970U Build/SP1A.210812.016),2022-03-08T02:09:36.366Z,,,Android.App
id:2674c5b6-d5e0-4410-b030-10aa2b677d16,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U1 Build/SP1A.210812.016),2022-03-08T01:51:32.707Z,,,Android.App
id:8f6aba5b-c438-442c-8059-49ee6faa6d18,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G996U Build/SP1A.210812.016),2022-03-08T01:22:48.600Z,,,Android.App
id:a05f5fc2-2cb7-4251-b248-468fa46b237a,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-A115U Build/QP1A.190711.020),2022-03-10T01:06:25.344Z,,,Android.App
id:869fa768-c393-4b39-b78c-c79298a5bac8,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-G970U Build/RP1A.200720.012),2022-03-04T21:20:54.454Z,,,Android.App
id:0e652095-4b8d-45fb-a65d-5f411be5eee0,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola razr Build/RPVS31.Q2-62-7-10-9),2022-03-10T02:13:30.560Z,,,Android.App
id:962700dd-a950-40cd-b4f9-e6780728a667,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-10T01:38:47.101Z,,,Android.App
id:cc14de8a-8f11-4917-bd72-5dfbc303e2f1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T02:50:53.618Z,,,Android.App
id:363b3d81-5c7c-44db-a8ba-d8ded6d7dc41,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T21:20:02.019Z,,,Android.App
id:c8153d18-a4ac-4976-bb1e-5a46dac03f19,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-08T01:35:04.130Z,,,Android.App
id:a965c014-73a2-4dd5-b6fa-56c5e3c0b3f2,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011),2022-03-14T21:56:30.292Z,,,Android.App
id:5adfa9c4-c37d-4eb7-bc13-10945ac3fdd4,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-07T22:21:57.961Z,,,Android.App
id:f16ce380-e8b8-464f-abfd-1a000a0e8ae8,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-09T00:54:04.880Z,,,Android.App
id:470653b4-8c16-4750-96e0-f34fe4d725bb,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U1 Build/QP1A.190711.020),2022-03-09T02:11:25.709Z,,,Android.App
id:4f4337e1-d893-45ef-903c-10ccb31eb468,Microsoft Office,Word,1,TRUE,25.56.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G990U Build/SP1A.210812.016),2022-03-14T21:16:22.213Z,,,Android.App
id:e41ba731-959b-41a2-86ad-4c8d607ffda2,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; motorola one 5G ace Build/QZKS30.Q4-40-95-6),2022-03-14T21:53:32.573Z,,,Android.App
id:a5f4fae3-e38c-4b1e-9df5-ed641b7b16ee,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G981U Build/SP1A.210812.016),2022-03-11T21:58:50.516Z,,,Android.App
id:4dab9d47-75f7-4e7a-915a-376bab6054f6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T02:28:10.068Z,,,Android.App
id:46b0633a-8a24-4851-8978-5021fed5678b,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A426U1 Build/RP1A.200720.012),2022-03-08T02:24:40.963Z,,,Android.App
id:10eae0cf-c35b-4a7b-941c-594daad7709f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g power (2021) Build/RZBS31.Q2-143-27-4),2022-03-08T02:04:19.019Z,,,Android.App
id:1e73dbec-7a24-49b5-bc4c-59c272ae24fc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-10T22:21:03.072Z,,,Android.App
id:eabe9883-78ec-4a24-b470-26ab70e1247c,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-09T00:15:07.696Z,,,Android.App
id:a78ddce0-7578-4b05-9628-9cfd7a67cba0,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F711U Build/SP1A.210812.016),2022-03-10T23:45:19.588Z,,,Android.App
id:fb5be3ea-2438-4e1a-8822-75bb2924c014,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5a Build/SQ1A.220205.002),2022-03-08T01:51:45.401Z,,,Android.App
id:0846cd91-6aee-404d-8594-091c0e219923,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-08T01:11:26.176Z,,,Android.App
id:59357361-44d8-4b1d-94ed-bd5242dc685e,Microsoft Office,Word,1,TRUE,25.54.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-04T21:50:42.651Z,,,Android.App
id:5e1c31b0-6896-4063-80d8-e5848ecdf224,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-05T23:44:22.835Z,,,Android.App
id:1f8d077f-a665-4851-b03f-f21cb147d9bf,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SD1A.210817.036),2022-03-04T21:08:51.932Z,,it's all there,Android.App
id:597c3059-5fe1-4822-9887-39537763927e,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 4a Build/SQ1A.220205.002),2022-02-25T13:59:32.372Z,,,Android.App
